Epoch,Train Loss,Test PSNR,Test SSIM,Learning Rate
47,0.3635169002744887,30.843917877632396,0.9187992390533468,0.001
48,0.36308603099098913,30.959451545983104,0.9171969087356769,0.001
49,0.36510837022904996,30.700702276471898,0.918905202583694,0.001
50,0.3627589030398263,30.35494452108478,0.9159319231072539,0.001
51,0.3601291830892916,30.962971293663674,0.9198723374653789,0.001
52,0.35977462817121436,30.46174726843222,0.9176241144453153,0.001
53,0.35868975409755,30.746155536197413,0.9198275448950758,0.001
54,0.35968087558393125,30.993927749424632,0.9205085543232493,0.001
55,0.36081639980828323,30.774972391924464,0.9182720363149188,0.001
56,0.3579701273529618,30.811707412161642,0.9185789032926963,0.001
57,0.3571793194170351,30.776379313902886,0.9179059363361525,0.001
58,0.35937979651821983,30.70259625929257,0.9192021179745526,0.001
59,0.3558134718073739,31.050635445095306,0.9211302178580538,0.001
60,0.3550616469648149,30.93548864053847,0.9211590865849207,0.001
61,0.3549095342556636,30.99810753750211,0.9213858750716106,0.001
62,0.35297352020387296,30.623654701177582,0.9198578275302703,0.001
63,0.35478319503642897,30.74941093178371,0.9195416113293892,0.001
64,0.3516902603484966,31.091317139469684,0.9217384201921577,0.001
65,0.3541451460785336,31.114137833953762,0.9204993935214438,0.001
66,0.3529187297379529,29.870545280534,0.9159349945590445,0.001
67,0.35181126715960326,30.926989724197202,0.919822527138784,0.001
68,0.349356460902426,30.851850385643896,0.9200481884278264,0.001
69,0.35018586670910873,30.64387231605549,0.9204288894342899,0.001
70,0.34770640289341964,30.73674842544185,0.9205450087347844,0.001
71,0.3515922990110185,30.87452701505078,0.9192898804539353,0.001
72,0.3494207340258139,30.247148021107204,0.9168727295138029,0.001
73,0.3483922862344318,31.073243204517688,0.9216950042453761,0.001
74,0.3500512352696172,31.110102648030658,0.9222309995714313,0.001
75,0.34664926650347533,31.126386379874692,0.9223379675209552,0.001
76,0.3505221975070459,30.986322179284517,0.9203084059721525,0.001
77,0.3496310810248057,30.92283401436359,0.9200160289853689,0.001
78,0.34619362873059734,31.173951760375054,0.922628881476109,0.001
79,0.34568520662961183,30.88492916556084,0.9210262624645758,0.001
80,0.3519043966575905,30.784953214393454,0.9199618914341314,0.001
81,0.3475247489081489,30.790233565407814,0.918808387935534,0.001
82,0.34693071742852527,31.133560790109307,0.922229038360782,0.001
83,0.3452890493251659,30.594944763215498,0.9219503607528814,0.001
84,0.34300767106038554,30.96390641459814,0.9219728485994537,0.001
85,0.3446401716382415,30.953248293380412,0.9211070789165386,0.001
86,0.34370222135826395,30.934337485999894,0.9211352118790879,0.001
87,0.3455307445040456,30.607317016127148,0.9213588585564301,0.001
88,0.3524509773210243,30.851577909007876,0.9218179217786371,0.001
89,0.34723086324003005,30.922276316906764,0.9199870166705831,0.001
90,0.34318980133091964,31.17419294569529,0.9233591004532219,0.001
91,0.34094712138175964,31.0532182093749,0.9219768836565267,0.001
92,0.34244797185615256,31.00093635170186,0.9209596904865708,0.001
93,0.3428826812240813,30.917030540186538,0.9220195954193522,0.001
94,0.3426625921770378,31.015769902355157,0.9220695686347625,0.001
95,0.33915229859175505,31.125331341202482,0.9236578833522949,0.001
96,0.33886535079390917,31.213321488414074,0.9232481816518313,0.001
97,0.3373588224252065,30.89044015385719,0.9217138924348377,0.001
98,0.33912618623839486,31.06552978827329,0.9222030935533343,0.001
99,0.3569586746118687,30.847883345666183,0.9205939024297769,0.001
100,0.3469992947799188,29.168318698248292,0.9165409809515308,0.001
101,0.34306020593201675,30.842011067034278,0.9203268456553053,0.001
102,0.34159638318750596,31.224397999204417,0.9221779730208454,0.001
103,0.3386044745092039,30.89237889844504,0.9222507852067635,0.001
104,0.33607087477489755,31.046113574022847,0.9234597715533117,0.001
105,0.3359043244962339,31.076259665521395,0.9223909790310545,0.001
106,0.3378457024141594,30.844623404180048,0.9224755429740308,0.001
107,0.33486684770495806,31.055222262826593,0.9235852217256568,0.001
108,0.3359764996502135,31.174620799887187,0.9228150754946193,0.001
109,0.33986756591885176,31.097996844508092,0.9225589247014246,0.001
110,0.3365939474768109,30.982854166614974,0.923284242783235,0.001
111,0.33450706082361714,30.802050848609795,0.9212157733707906,0.001
112,0.3350449209963834,30.944330563905776,0.9225399685595271,0.001
113,0.33316943380567765,31.087795598323194,0.9228382649715567,0.001
114,0.3352826910990256,30.461495935583773,0.921747707751971,0.001
115,0.33258600864145493,30.65245732877807,0.9218212319794629,0.001
116,0.332894049860813,30.942283059581843,0.9227717161542464,0.001
117,0.3356898393895891,29.8017310148862,0.9187714356605741,0.001
118,0.33292065340059773,30.821588621309132,0.9222358888584785,0.001
119,0.3324809659410406,31.076776830662695,0.9237679856490725,0.001
120,0.35415703499758683,24.950495157445488,0.860425208795913,0.001
121,0.40627258905658015,29.912499077130207,0.9158936229090162,0.001
122,0.37450933677178844,30.96006008768956,0.9213521788372898,0.001
123,0.364164709492966,30.859386253865722,0.9208402471594727,0.001
124,0.366512762175666,30.38107820096257,0.9187432385347308,0.001
125,0.3571582624205836,30.752033536883467,0.920969393640237,0.001
126,0.3526866480156227,31.023685308939747,0.9206254544318319,0.001
127,0.3507134660526558,30.943002609354792,0.9226145254378304,0.001
128,0.3470180216762755,30.973266610933774,0.9221325870524416,0.001
129,0.34514977424233045,31.022653989543734,0.9224529239617433,0.001
130,0.3421960423390071,31.034129363205604,0.9230909194226956,0.001
131,0.3404154783045804,30.97227807285785,0.923417973108121,0.001
132,0.341613432875386,30.652382166542782,0.9212940139077568,0.001
133,0.34186918040116626,30.58962342479486,0.9217455451188203,0.001
134,0.34098391731580097,30.788898917637507,0.9217454679292298,0.001
135,0.34029139136826553,31.20906040302555,0.9228742153348384,0.001
136,0.3355317010923668,30.97792056460958,0.9234475122300482,0.001
137,0.33611121277014416,31.11458676012542,0.923662300613694,0.001
138,0.3345004888596358,31.082834237663867,0.9236473869427508,0.001
139,0.33683167177217976,30.414293237703767,0.9217294241786859,0.001
140,0.3351373760788529,31.135098642027923,0.9220763178600425,0.001
141,0.33288242474750235,30.78731076986413,0.9226526135086546,0.001
142,0.33115724115460005,30.97285733815665,0.9234161602707534,0.001
143,0.333186795314153,19.06148028528438,0.827459185410419,0.001
144,0.33832373442473235,30.701140358866063,0.9227194095471148,0.001
145,0.33099738149731245,31.043115548958955,0.9213331330828283,0.001
146,0.33266330593162113,30.862422073058323,0.9222732043686442,0.001
147,0.3318587613326532,30.76707581918816,0.9190664021567523,0.001
148,0.33222731285625035,30.480257195771703,0.9195459355540059,0.001
149,0.33122900238743536,30.820611953313453,0.9233016748666223,0.001
150,0.3281415424965046,30.685107227987167,0.9234516876709534,0.001
151,0.33032856660860554,31.022010019186062,0.923908415764831,0.001
152,0.32883222621900066,31.025161844510965,0.9219390260126379,0.001
153,0.331013908540761,31.108799476231773,0.9230972452684635,0.001
154,0.3295829318187855,30.955723942176313,0.9223659645407648,0.001
155,0.3300052599774467,30.89489341865012,0.9233329555549232,0.001
156,0.32934404799231776,30.709888193339708,0.9219556828083444,0.001
157,0.3285329971048567,30.698471161509048,0.9224494794724644,0.001
158,0.3279813986133646,30.986070657789366,0.9223475410586978,0.001
159,0.34240302443504333,30.1935723293575,0.918612873937644,0.001
160,0.33795972168445587,30.653748427843073,0.9239352634224105,0.001
161,0.3317903683141426,30.999861551736213,0.9226983059715567,0.001
162,0.32976027495331234,30.975635706792666,0.9233070907582209,0.001
163,0.32745591799418133,30.734045541760985,0.9220476385454538,0.001
164,0.32832252427383707,30.922407179968385,0.921858312088402,0.001
165,0.3267800454740171,30.77550469672474,0.921620970745866,0.001
166,0.3262074589729309,30.21530646512935,0.9230877892591055,0.001
167,0.32735186097798524,30.68473560651892,0.9222611194372383,0.001
168,0.32883618109756046,31.02332138982538,0.9231620451128855,0.001
169,0.3272092717665213,30.87431282116019,0.9237023731126269,0.001
170,0.3255084686809116,30.418634234003235,0.923481573176106,0.001
171,0.3265593355452573,31.001079877173183,0.9230873777655498,0.001
172,0.32470046590875695,30.51849103183341,0.9222308140117712,0.001
173,0.32584285404947066,30.89170846314809,0.9237241460747658,0.001
174,0.32464255226982963,30.7891438519337,0.9242877483700037,0.001
175,0.32284203944382844,30.658162672952614,0.921794641906025,0.001
176,0.32314042415883804,30.697767631828647,0.9239849862855551,0.001
177,0.32248703638712567,30.96209284076774,0.9238430012529514,0.001
178,0.3454530625431626,30.502265170541275,0.9210405479497941,0.001
179,0.34062542352411485,31.13714770102293,0.9239961757902685,0.001
180,0.33440170133555375,30.829143622893525,0.9233608163811846,0.001
181,0.3296887670402174,30.701528361955567,0.9240639194731743,0.001
182,0.32742470613232366,30.901589035935253,0.9228791206127136,0.001
183,0.3265574342674679,30.867285360875524,0.9234687416855688,0.001
184,0.32741927162364676,30.097364588121604,0.9225656447693268,0.001
185,0.32389465195161327,30.979271637721276,0.923673477222167,0.001
186,0.3233063668012619,30.528448375271317,0.9225839885256014,0.001
187,0.32451398781052343,30.92086968407061,0.9231322863547923,0.001
188,0.3257450102655976,30.635946282195228,0.9236262826817971,0.001
189,0.3239687747425503,30.782689182191003,0.9228944271773771,0.001
190,0.3213303381646121,29.870743049126425,0.921653165286706,0.001
191,0.3224890712234709,30.073065079410632,0.9211654075285074,0.001
192,0.3212961598678871,30.83949454304554,0.9244200630842387,0.001
193,0.32503447046986333,30.975734466034478,0.9248129250498479,0.001
194,0.31940057652967946,30.152231704326304,0.9231746531654319,0.001
195,0.3205376344698447,30.962869494078358,0.9236655758639765,0.001
196,0.3195664601193534,30.783288624288534,0.9227824977677864,0.001
197,0.3223105862184807,31.041911849085913,0.9242727619169295,0.001
198,0.32280975856162886,30.640166163021686,0.9219001260489971,0.001
199,0.3207300791033992,30.586263179336996,0.9237592118175805,0.001
200,0.32107694502230044,30.791313642753252,0.9233821135025939,0.001
201,0.31953919265005326,30.624894175758687,0.9230888958718473,0.001
202,0.3186017462500819,30.589653210665247,0.921617384828654,0.001
203,0.32002827138812456,30.724462929802108,0.9242446580097337,0.001
204,0.31795140714557085,30.323098006781485,0.9223674230539404,0.001
205,0.31828094522158307,30.359643178735073,0.9237174256385521,0.001
206,0.31797049663684984,31.014586069957325,0.9233903239640402,0.001
207,0.32137147971877345,30.033823085578938,0.9223942681968369,0.001
208,0.31814293066660565,30.573720844931362,0.9225132536397204,0.001
209,0.31791121429867214,30.486644383248247,0.9229277935705786,0.001
210,0.31959945680918517,30.035765570136306,0.9224798967518896,0.001
211,0.3193750215901269,30.821504948827563,0.924247090831515,0.001
212,0.3171832384886565,30.83832439135816,0.9236641909139663,0.001
213,0.3177833976568999,29.842323529871223,0.9227969801562272,0.001
214,0.3197614782386356,31.00683282464692,0.9243746060421912,0.001
215,0.3160124222437541,30.83494550391046,0.9235962950111027,0.001
216,0.31667135379932543,30.641010444183554,0.9226774997560498,0.001
217,0.31720130311118233,29.182214423574187,0.9191615121120208,0.001
218,0.3155033025476668,30.90653995542234,0.9248427252446606,0.001
219,0.3173995067675908,30.65083802392834,0.9236636615571061,0.001
220,0.3201969712972641,27.28355924964171,0.8917318479472244,0.001
221,0.32827822146592317,30.95361241082833,0.9248367421242121,0.001
222,0.318917997457363,30.213136229879073,0.923483418930379,0.001
223,0.31846939358446336,30.811758061394734,0.9238453203789739,0.001
224,0.3158266428444121,30.16662803696288,0.9243284481303081,0.001
225,0.31686357050030317,31.07942242537728,0.9251155460777609,0.001
226,0.3149129406169609,31.04149098737598,0.9253604788653488,0.001
227,0.31524363436080793,30.895657834652788,0.9241360442062299,0.001
228,0.31627662755824903,30.88369082899362,0.9239805551737196,0.001
229,0.3156920765285139,30.931829933816264,0.9249619187693722,0.001
230,0.31467491001994524,30.096944438648958,0.9220592832882878,0.001
231,0.3152272121773826,30.623720237866227,0.921867893917617,0.001
232,0.3151801316826432,30.37336257743303,0.9230743508669943,0.001
233,0.3255873328005826,25.876792243147655,0.8984350335376842,0.001
234,0.33799967059382685,30.352584850723424,0.9214275037331257,0.001
235,0.3267578747537401,30.795462202862396,0.9241008439748326,0.001
236,0.3222700517486643,30.913156817708423,0.9227923505850155,0.001
237,0.3202703501339312,30.767060399050127,0.9242742206987381,0.001
238,0.31723114516999984,30.535759020017387,0.9223913225352323,0.001
239,0.31753282911247677,30.84267162835671,0.923366066410832,0.001
240,0.3174050439287115,30.785225114794965,0.9240241122297516,0.001
241,0.31508410418475113,30.089583719661285,0.9234248031904833,0.001
242,0.3155698091895492,30.478543513114083,0.9234324461161393,0.001
243,0.31535366232748385,30.869909227301317,0.9244662503162238,0.001
244,0.3221483865269908,30.63412207059621,0.9240395761209907,0.001
245,0.32003990919501696,30.562024432927473,0.9242714348910274,0.001
246,0.31262348868228773,31.089669654681437,0.9247931057965058,0.001
247,0.31741802946284964,30.028185302171217,0.9239232662512078,0.001
248,0.3158177838281349,30.632574939512487,0.9245409184762852,0.001
249,0.3126997114331634,30.845802348429075,0.9245065388668389,0.001
250,0.3131993898638972,30.324533825448963,0.9229255826535218,0.001
251,0.3136215541097853,30.83264634833897,0.9244688052889113,0.001
252,0.3132361234338195,30.726125830350206,0.9237097278860393,0.001
253,0.31455904576513505,30.477647500346006,0.9234728351468914,0.001
254,0.3108773755806464,30.577956245075725,0.9252069298804955,0.001
255,0.3120146973265542,30.859748800160705,0.9244081590305054,0.001
256,0.31149611428931906,30.452705442055432,0.9247344517585613,0.001
257,0.3102992762018133,31.141065583607556,0.9256080032976851,0.001
258,0.31176737833906104,30.908809826962745,0.9236415593463436,0.001
259,0.3138315484479622,30.727839287903247,0.9247666229691565,0.001
260,0.37063565022415584,30.755822522399132,0.9208482541368461,0.001
261,0.34821245405409074,30.177487083914688,0.9206878555513991,0.001
262,0.33711311993775545,30.820512617404685,0.9240392769713641,0.001
263,0.32963706332224385,30.69877194113158,0.9239750777968418,0.001
264,0.3254676025222849,30.202246737712223,0.9233157711086656,0.001
265,0.3255461029432438,30.518721985654704,0.9239251751033261,0.001
266,0.32153856643924006,30.506015484091535,0.9233732756035425,0.001
267,0.31873723091902556,30.740037032117876,0.9251517052443685,0.001
268,0.3168625058951201,30.89019458091127,0.9244852044370758,0.001
269,0.3190938228810275,30.309774368094175,0.9234446580174364,0.001
270,0.31625088883770835,30.914296236744857,0.9254022273834427,0.001
271,0.313706288183177,30.943593136998736,0.9249551702474802,0.001
272,0.31689827806419796,31.031875245772248,0.924905025204851,0.001
273,0.3151297492009622,30.875018065369012,0.9250282431744982,0.001
274,0.31334890645963176,30.49194802064539,0.9234762559264108,0.001
275,0.3146303042217537,30.522427323715995,0.9241770557169631,0.001
276,0.31643982066048515,30.681162945385346,0.923457726030393,0.001
277,0.3147529004900544,30.49355535619323,0.9231115866020171,0.001
278,0.31305164209118597,30.99627951517933,0.9251392254896075,0.001
279,0.31129765179422164,30.87093119827118,0.9247266603190369,0.001
280,0.31419085297319627,30.51906684183598,0.923089233842647,0.001
281,0.31237851690363,30.781870209792668,0.9242898221505199,0.001
282,0.313402263102708,30.258881615448715,0.9234170542697417,0.001
283,0.31288659351843373,30.90101265989823,0.9254878907198709,0.001
284,0.31141918566491866,30.800258835356576,0.9232969356209528,0.001
285,0.31172883455400113,30.71600557376627,0.9240947352508939,0.001
286,0.31320140372823785,30.70638504354944,0.9234625120189986,0.001
287,0.3106231148596163,29.129694268017992,0.9220018692824207,0.001
288,0.30876518896332494,30.8615297334288,0.9238185223143638,0.001
289,0.3114881951499868,30.909538642435145,0.925727617489997,0.001
290,0.33384862155826006,27.364990411727007,0.8826888046704229,0.001
291,0.3869588535141062,30.67976930201001,0.9200950816526657,0.001
292,0.363176178601053,30.851199722732467,0.9227462651979771,0.001
293,0.3551474439877051,30.889200409281145,0.9229146150845697,0.001
294,0.3506826521069915,30.928077420488833,0.9226475895955809,0.001
295,0.3439701580339008,31.178818831296063,0.9245446187225277,0.001
296,0.3392903600577955,30.870985503127066,0.9246072441572701,0.001
297,0.3374622822911651,31.012899318467028,0.9242311030830748,0.001
298,0.33194366428587174,30.539902356153192,0.9247248752653102,0.001
299,0.33077331439212515,30.98721913497414,0.9246651300443801,0.001
300,0.32812456345116653,30.94745996586711,0.9256573188812534,0.001
301,0.32662514679961735,30.81354851012021,0.9256423072938119,0.001
302,0.32482790063928674,30.891986115230218,0.9242192281856194,0.001
303,0.3248094336854087,30.839934442520267,0.924273555950628,0.001
304,0.3239103196947663,30.383487267016246,0.9229975479901305,0.001
305,0.32110366611569013,30.738275084719213,0.9245958223954631,0.001
306,0.31930358431957384,30.464910919101303,0.925558013634276,0.001
307,0.32071339035475693,30.941485958489565,0.9249635491157954,0.001
308,0.320068656846329,30.81788722753827,0.92483130682711,0.001
309,0.3188468273039217,31.222773188014376,0.9258486653511627,0.001
310,0.317931573148127,30.87525406509198,0.925298809082384,0.001
311,0.3160609117260686,30.70072793288761,0.925014285813207,0.001
312,0.31601801956141434,30.68198096276309,0.924941104430741,0.001
313,0.31671592427624595,30.44749272502049,0.9231822592070045,0.001
314,0.31477711929215324,30.65836973405863,0.924425719145453,0.001
315,0.31515454197371445,30.476460493653356,0.9240182620278701,0.001
316,0.31449128852950203,30.815977115417482,0.924303664531131,0.001
317,0.31475756179403375,30.657542356896858,0.9224881880880276,0.001
318,0.31433843076229095,30.232648521095687,0.9245205502359366,0.001
319,0.31639495381602534,30.598949657341105,0.9221425405402603,0.001
320,0.31742698119746315,30.575460854617646,0.9228106536960309,0.001
321,0.31398236806745883,30.881589086086656,0.9250793648143412,0.001
322,0.31365232445575575,30.78686227575832,0.9258656420936818,0.001
323,0.3115921290936293,31.028154994031674,0.9259512160647069,0.001
324,0.31398176539827277,30.6762742083614,0.923773817291637,0.001
325,0.31412989232275224,30.70071883394468,0.9252815942585012,0.001
326,0.31073553308292673,30.88924218173197,0.9252250857598651,0.001
327,0.3122405100751806,30.334698863587615,0.923275714053318,0.001
328,0.3110023582423175,30.6417435382187,0.9257914670826706,0.001
329,0.31401189499431187,30.353513596299955,0.9242415509396459,0.001
330,0.31161123679743874,30.806256308993355,0.9223856131956722,0.001
331,0.31161336987106886,31.06390915990199,0.9247996722789821,0.001
332,0.3092145014692236,29.3480108481319,0.9242301544911541,0.001
333,0.30975821393507497,30.574855387085744,0.923477887548655,0.001
334,0.3095982764606123,30.90970940869912,0.9253074171415342,0.001
335,0.3100930043944606,30.741511514012128,0.9238568078095912,0.001
336,0.3113635601820769,30.686955244578236,0.9203870556457745,0.001
337,0.3098708865819154,30.90345910580937,0.9257407727804111,0.001
338,0.3091331786579556,30.791150409217984,0.9228069642602322,0.001
339,0.30827278505872796,30.882294245745232,0.9246137100328456,0.001
340,0.30828086755893847,30.37028711161248,0.9239174393274548,0.001
341,0.3074619135370961,30.86158895361597,0.92547148489569,0.001
342,0.30567596742400416,30.92165335188673,0.9256535756326184,0.001
343,0.3078628673597618,30.550620074555773,0.9247790778938644,0.001
344,0.3113265661177812,30.90201764054953,0.9247391376249376,0.001
345,0.30840500637337015,30.71948848813452,0.9230648694702526,0.001
346,0.30948016488993607,30.430550032338747,0.9241860777674806,0.001
347,0.30910102857483757,31.13699055477784,0.9260231310593743,0.001
348,0.30730635590023464,30.494222612642332,0.9253727865701072,0.001
349,0.30678443445099723,31.08441372595565,0.9257891044567252,0.001
350,0.3062302326714551,30.913122922507846,0.9253704080242998,0.001
351,0.30662853795069234,30.52990892592983,0.9238380316809814,0.001
352,0.30709264675776166,30.606157126825938,0.9256075247213457,0.001
353,0.3063774644224732,30.843380664373825,0.9251924951473799,0.001
354,0.3064377037463365,30.404292332434533,0.9247596280183188,0.001
355,0.30696115228864884,30.853180995005335,0.9254859941182186,0.001
356,0.30773107210795086,30.999745521477497,0.9234816509678667,0.001
357,0.3072124868631363,30.833131294313198,0.925202098670899,0.001
358,0.30574996603859794,30.22769701436298,0.9221849347727558,0.001
359,0.3073912643724018,30.853635039789133,0.9254446874217394,0.001
360,0.3054574970845823,30.642284725127706,0.925083965636407,0.001
361,0.30560815720646467,30.762481132123334,0.9255120779034035,0.001
362,0.3072744767974924,30.979247349256475,0.9256418563657933,0.001
363,0.30632803561510863,30.524996368694172,0.9252794481794877,0.001
364,0.30584522861021535,30.661079329978104,0.9247249256791219,0.001
365,0.32149793593971815,30.69012357924919,0.9246730646918868,0.001
366,0.3136240459150738,30.961867057897738,0.926077414540228,0.001
367,0.31203435913280203,31.046460720855535,0.9258082667321225,0.001
368,0.30914795840228043,30.98537241357863,0.9255673762966612,0.001
369,0.31707505385080975,30.66313353122851,0.9234230514155531,0.001
370,0.3097164084513982,30.928845841009892,0.9253587343383401,0.001
371,0.30788328581386143,30.68439313430705,0.9251730182461436,0.001
372,0.30782804389794666,30.938105045638032,0.9237668396466824,0.001
373,0.31095872433097277,30.822092583611035,0.9243137235858698,0.001
374,0.3070278763771057,31.062893814638844,0.9257123367189317,0.001
375,0.30583823334287713,30.733827678603653,0.9240619055233664,0.001
376,0.30640398186665996,30.76278739596316,0.9242113059932922,0.001
377,0.30486057809105627,30.636673801258738,0.923534630604987,0.001
378,0.30444314965495356,30.96182067362454,0.9244719616508538,0.001
379,0.30927449133661056,30.54414945172338,0.9234498728209187,0.001
380,0.3057387427047447,30.67015865087422,0.9242278272677182,0.001
381,0.30809517480708937,30.33733074706874,0.9235081566786489,0.001
382,0.307169058808574,30.422941537481723,0.9252444017446813,0.001
383,0.308418873835493,30.890943689178712,0.9261470097547748,0.001
384,0.3070671166534777,30.76140200264514,0.9256750305387085,0.001
385,0.3052337837439996,30.29242890144055,0.9242677747417098,0.001
386,0.3061004904685197,30.935796935182665,0.9263661695816896,0.001
387,0.30319823655817246,30.25755683826249,0.9240694326455168,0.001
388,0.30279606249597335,30.747177456533024,0.9250840543397745,0.001
389,0.3042229899653682,30.385276085854034,0.9242071033478588,0.001
390,0.3045895888849541,31.02113833374601,0.9250263610270746,0.001
391,0.30493583612971836,30.941838508837314,0.9240339758539873,0.001
392,0.3040318505631553,29.65471371754793,0.9213742590906474,0.001
393,0.30261477220941474,30.87217177317305,0.9261599990658245,0.001
394,0.31722223317181625,29.201970263904066,0.9209784150178052,0.001
395,0.31842466085045423,30.32459222307555,0.9242568089528705,0.001
396,0.3105132022389659,30.72025055057539,0.9251639526872685,0.001
397,0.30804543197155,30.89738465404305,0.9247695294204545,0.001
398,0.30412701048232893,30.661293140591734,0.9254453178170405,0.001
399,0.30588515323621257,30.992249325223344,0.9264632244648383,0.001
400,0.3041742118420424,30.99913786648821,0.9247575142202652,0.001
401,0.3049525005949868,30.77066558134992,0.9236696837966402,0.001
402,0.3057376665097696,30.513319475275935,0.9248344302017643,0.001
403,0.3046823055655868,30.887679217097002,0.9247303103664654,0.001
404,0.30556826017521044,30.636749594092834,0.9252986512490348,0.001
405,0.30407468919400815,30.916511460667216,0.9262325081486753,0.001
406,0.30355901298699556,29.608249295487997,0.9228063160523425,0.001
407,0.3023121390077803,30.87722126830514,0.9242315105849074,0.001
408,0.3023923094625826,30.941049248394446,0.923679569906201,0.001
409,0.30361732178264195,30.835104616129072,0.9253016537968943,0.001
410,0.3039127913890062,30.960981137115724,0.925364767108126,0.001
411,0.30222362003944536,31.027187084295523,0.9250822414156413,0.001
412,0.30246340069505906,31.020651323664435,0.9254749688959978,0.001
413,0.30127569867504966,30.782931048434463,0.9246271626816027,0.001
414,0.30478652263129197,30.858516291402264,0.924028410675942,0.001
415,0.3026121026939816,30.665682267669403,0.9241055176460249,0.001
416,0.30663611381142225,30.954435500528763,0.9255385251372374,0.001
417,0.30568872336988095,30.803901862144283,0.9240626870151727,0.001
418,0.30152728656927746,30.914973982091183,0.9255334189807314,0.001
419,0.3035363091362847,30.128152473259334,0.9246110025193791,0.001
420,0.30156128108501434,30.309852183653003,0.9241305750037687,0.001
421,0.301969599392679,30.93307960656702,0.9256418133426206,0.001
422,0.30014233843043997,30.750576613146023,0.9256467872268008,0.001
423,0.3007540426872395,31.26288206670794,0.9264937343614015,0.001
424,0.2998136480649312,31.002849823320343,0.9232453963486645,0.001
425,0.3020579726607711,30.788665482757015,0.9255399364015165,0.001
426,0.30254783784901657,31.077377172663873,0.9259331374602426,0.001
427,0.30231406291325885,30.872568825970255,0.9248682109308662,0.001
428,0.3026510063144896,30.761410350777055,0.9245413625772337,0.001
429,0.30385223858886296,30.923172054168525,0.9253905993227235,0.001
430,0.30091115556381365,30.908084175769122,0.9254734200903022,0.001
431,0.30100535573782744,30.509871298719688,0.9254850280694045,0.001
432,0.3006710824039247,30.959558722963987,0.9265969182014705,0.001
433,0.30051297114955056,30.908229307966202,0.9262795140011119,0.001
434,0.30399533002464857,30.678531868772026,0.9237207714882708,0.001
435,0.3018167421773628,30.970217269263266,0.9241261765622295,0.001
436,0.3025863540393335,30.762415638978904,0.9241655839805212,0.001
437,0.3012221483168779,30.63028825577047,0.9246809926117664,0.001
